Croatia, Death rates (period 1x1), 	Last modified: 14 Nov 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2015          96             0.327814        0.273649        0.315903
  2015          97             0.416805        0.395909        0.412127
  2015          98             0.404716        0.547886        0.435419
  2015          99             0.379443        0.465417        0.400585
  2015         100             0.668122        0.620422        0.658479
  2015         101             0.603081        0.438396        0.565327
  2015         102             0.435275        0.368268        0.419992
  2015         103             0.736132        0.750000        0.739169
  2015         104             0.495868        0.461538        0.489796
  2015         105             0.724638        0.857143        0.743802
  2015         106             1.846154        0.000000        1.500000
  2015         107             0.000000              .        0.000000
  2015         108                   .              .              .
  2015         109                   .              .              .
  2015         110+                  .              .              .
  2016           0             0.004383        0.004334        0.004358
  2016           1             0.000269        0.000355        0.000313
  2016           2             0.000105        0.000148        0.000127
  2016           3             0.000000        0.000095        0.000050
  2016           4             0.000050        0.000094        0.000073
  2016           5             0.000149        0.000141        0.000145
  2016           6             0.000047        0.000135        0.000092
  2016           7             0.000096        0.000183        0.000141
  2016           8             0.000098        0.000186        0.000143
  2016           9             0.000051        0.000000        0.000025
  2016          10             0.000050        0.000095        0.000073
  2016          11             0.000099        0.000188        0.000145
  2016          12             0.000053        0.000050        0.000051
  2016          13             0.000104        0.000149        0.000127
  2016          14             0.000000        0.000242        0.000124
  2016          15             0.000147        0.000186        0.000167
  2016          16             0.000094        0.000311        0.000205
  2016          17             0.000045        0.000299        0.000175
  2016          18             0.000127        0.000811        0.000477
  2016          19             0.000122        0.000770        0.000454
  2016          20             0.000208        0.000512        0.000364
  2016          21             0.000126        0.000894        0.000517
  2016          22             0.000171        0.000701        0.000441
  2016          23             0.000210        0.000520        0.000369
  2016          24             0.000130        0.000535        0.000338
  2016          25             0.000159        0.000611        0.000390
  2016          26             0.000163        0.000590        0.000380
  2016          27             0.000397        0.000574        0.000487
  2016          28             0.000193        0.000635        0.000418
  2016          29             0.000233        0.000868        0.000554
  2016          30             0.000226        0.000661        0.000446
  2016          31             0.000504        0.000976        0.000743
  2016          32             0.000319        0.000992        0.000662
  2016          33             0.000393        0.000723        0.000561
  2016          34             0.000177        0.000994        0.000592
  2016          35             0.000315        0.000946        0.000637
  2016          36             0.000730        0.001204        0.000972
  2016          37             0.000489        0.000981        0.000739
  2016          38             0.000567        0.001232        0.000905
  2016          39             0.000539        0.001475        0.001013
  2016          40             0.000505        0.001310        0.000911
  2016          41             0.000694        0.001997        0.001353
  2016          42             0.000696        0.001980        0.001344
  2016          43             0.001129        0.002267        0.001702
  2016          44             0.001089        0.002610        0.001856
  2016          45             0.001437        0.002434        0.001938
  2016          46             0.001292        0.002850        0.002070
  2016          47             0.001329        0.003678        0.002495
  2016          48             0.001749        0.003731        0.002733
  2016          49             0.001719        0.004711        0.003200
  2016          50             0.002133        0.005014        0.003555
  2016          51             0.002102        0.005511        0.003785
  2016          52             0.002706        0.006064        0.004360
  2016          53             0.003043        0.006815        0.004891
  2016          54             0.002867        0.008027        0.005382
  2016          55             0.003617        0.007760        0.005629
  2016          56             0.003983        0.009805        0.006816
  2016          57             0.004036        0.011188        0.007518
  2016          58             0.004352        0.012346        0.008222
  2016          59             0.005002        0.012782        0.008752
  2016          60             0.005186        0.014599        0.009721
  2016          61             0.006410        0.014504        0.010357
  2016          62             0.007186        0.017481        0.012188
  2016          63             0.007644        0.019317        0.013210
  2016          64             0.008682        0.021067        0.014567
  2016          65             0.009517        0.023158        0.015939
  2016          66             0.010220        0.023376        0.016273
  2016          67             0.011354        0.026630        0.018238
  2016          68             0.012532        0.026577        0.018782
  2016          69             0.014848        0.032724        0.022700
  2016          70             0.013764        0.030399        0.020984
  2016          71             0.017374        0.035194        0.024973
  2016          72             0.019579        0.040033        0.028144
  2016          73             0.021593        0.040999        0.029660
  2016          74             0.022302        0.043310        0.030980
  2016          75             0.027551        0.048213        0.035960
  2016          76             0.031686        0.053937        0.040588
  2016          77             0.034801        0.061884        0.045381
  2016          78             0.041633        0.068707        0.051972
  2016          79             0.047311        0.076770        0.058352
  2016          80             0.055329        0.083601        0.065653
  2016          81             0.066605        0.089227        0.074662
  2016          82             0.075488        0.108312        0.086851
  2016          83             0.089157        0.117828        0.098644
  2016          84             0.099243        0.129402        0.108861
  2016          85             0.116832        0.144698        0.125578
  2016          86             0.128134        0.168310        0.140499
  2016          87             0.140410        0.175818        0.150972
  2016          88             0.162797        0.210691        0.176570
  2016          89             0.184254        0.227270        0.195813
  2016          90             0.211142        0.241215        0.218474
  2016          91             0.231923        0.250325        0.236157
  2016          92             0.241201        0.301318        0.254789
  2016          93             0.266907        0.319699        0.278785
  2016          94             0.293905        0.349673        0.305808
  2016          95             0.334355        0.314415        0.330300
  2016          96             0.332787        0.405434        0.348213
  2016          97             0.341140        0.314117        0.335143
  2016          98             0.415342        0.530973        0.440024
  2016          99             0.504469        0.518990        0.507658
  2016         100             0.454577        0.386100        0.440122
  2016         101             0.600000        0.511883        0.578863
  2016         102             0.531732        0.605144        0.548363
  2016         103             0.334528        1.023600        0.485316
  2016         104             0.460759        0.600000        0.479297
  2016         105             0.842105        2.000000        1.043478
  2016         106             0.895522        3.000000        1.168831
  2016         107             0.750000              .        0.750000
  2016         108                   .              .              .
  2016         109                   .              .              .
  2016         110+                  .              .              .
  2017           0             0.003264        0.004704        0.004001
  2017           1             0.000278        0.000371        0.000326
  2017           2             0.000163        0.000357        0.000263
  2017           3             0.000106        0.000149        0.000128
  2017           4             0.000208        0.000193        0.000200
  2017           5             0.000203        0.000238        0.000221
  2017           6             0.000151        0.000095        0.000122
  2017           7             0.000096        0.000000        0.000047
  2017           8             0.000145        0.000185        0.000166
  2017           9             0.000198        0.000141        0.000169
  2017          10             0.000052        0.000000        0.000025
  2017          11             0.000101        0.000048        0.000074
  2017          12             0.000000        0.000189        0.000097
  2017          13             0.000159        0.000150        0.000155
  2017          14             0.000210        0.000100        0.000153
  2017          15             0.000103        0.000292        0.000200
  2017          16             0.000148        0.000280        0.000216
  2017          17             0.000141        0.000268        0.000206
  2017          18             0.000135        0.000343        0.000241
  2017          19             0.000085        0.000774        0.000437
  2017          20             0.000286        0.000851        0.000576
  2017          21             0.000084        0.000475        0.000285
  2017          22             0.000255        0.000901        0.000585
  2017          23             0.000173        0.000792        0.000488
  2017          24             0.000085        0.000445        0.000269
  2017          25             0.000088        0.000542        0.000321
  2017          26             0.000162        0.000659        0.000416
  2017          27             0.000331        0.000720        0.000529
  2017          28             0.000323        0.000974        0.000655
  2017          29             0.000472        0.000418        0.000445
  2017          30             0.000197        0.000958        0.000582
  2017          31             0.000382        0.000598        0.000491
  2017          32             0.000182        0.000566        0.000377
  2017          33             0.000467        0.000869        0.000671
  2017          34             0.000253        0.000839        0.000551
  2017          35             0.000322        0.000765        0.000547
  2017          36             0.000390        0.001266        0.000835
  2017          37             0.000562        0.001355        0.000966
  2017          38             0.000671        0.001131        0.000905
  2017          39             0.000859        0.001666        0.001269
  2017          40             0.000799        0.001282        0.001042
  2017          41             0.000801        0.001651        0.001229
  2017          42             0.000737        0.002018        0.001385
  2017          43             0.000998        0.002221        0.001614
  2017          44             0.001250        0.002072        0.001663
  2017          45             0.001246        0.002677        0.001966
  2017          46             0.001603        0.002765        0.002187
  2017          47             0.001714        0.002803        0.002258
  2017          48             0.001087        0.004273        0.002667
  2017          49             0.002151        0.004856        0.003490
  2017          50             0.002208        0.005568        0.003868
  2017          51             0.002449        0.005513        0.003960
  2017          52             0.003060        0.006197        0.004606
  2017          53             0.003066        0.006804        0.004903
  2017          54             0.003395        0.007754        0.005527
  2017          55             0.003371        0.008917        0.006067
  2017          56             0.004150        0.009107        0.006551
  2017          57             0.004039        0.011219        0.007521
  2017          58             0.004541        0.011952        0.008135
  2017          59             0.005829        0.012110        0.008858
  2017          60             0.005925        0.014354        0.009970
  2017          61             0.006035        0.015079        0.010371
  2017          62             0.007358        0.016279        0.011689
  2017          63             0.007576        0.019161        0.013173
  2017          64             0.009288        0.021894        0.015266
  2017          65             0.009585        0.024534        0.016645
  2017          66             0.010275        0.025000        0.017160
  2017          67             0.012206        0.026897        0.018912
  2017          68             0.012859        0.027523        0.019413
  2017          69             0.013685        0.029173        0.020516
  2017          70             0.015583        0.033805        0.023515
  2017          71             0.016501        0.034187        0.024105
  2017          72             0.020382        0.034962        0.026534
  2017          73             0.021454        0.044725        0.031092
  2017          74             0.024500        0.045965        0.033307
  2017          75             0.031467        0.049017        0.038639
  2017          76             0.033465        0.055648        0.042381
  2017          77             0.036505        0.062902        0.046914
  2017          78             0.042315        0.065542        0.051241
  2017          79             0.049586        0.078997        0.060621
  2017          80             0.058428        0.082097        0.067145
  2017          81             0.069504        0.092776        0.077865
  2017          82             0.073090        0.102169        0.083267
  2017          83             0.093621        0.121737        0.103171
  2017          84             0.098525        0.123386        0.106586
  2017          85             0.113728        0.156841        0.127185
  2017          86             0.126861        0.161383        0.137436
  2017          87             0.150588        0.167777        0.155752
  2017          88             0.168880        0.209442        0.180733
  2017          89             0.198671        0.225020        0.206032
  2017          90             0.220891        0.252473        0.229170
  2017          91             0.252164        0.295762        0.262551
  2017          92             0.246167        0.273559        0.252320
  2017          93             0.311981        0.278802        0.304671
  2017          94             0.284809        0.366515        0.302717
  2017          95             0.343428        0.404804        0.356222
  2017          96             0.379809        0.359851        0.375859
  2017          97             0.484843        0.419613        0.470679
  2017          98             0.340058        0.379204        0.348288
  2017          99             0.458745        0.272521        0.417945
  2017         100             0.518060        0.598728        0.536118
  2017         101             0.388391        0.323160        0.373320
  2017         102             0.573248        0.637620        0.588091
  2017         103             0.613642        0.952683        0.680958
  2017         104             0.787746        0.537153        0.752634
  2017         105             0.618344        1.200000        0.703606
  2017         106             1.142857              .        1.142857
  2017         107             0.810811              .        0.810811
  2017         108             6.000000              .        6.000000
  2017         109                   .              .              .
  2017         110+                  .              .              .
